Actual,Forecast
1049.0,187277.9992236559
1117.0,151428.22449348454
1216.0,147716.41721885296
56080.0,153961.89882473182
3053.0,155322.95281568426
14053.0,144810.8848588639
76645.0,178732.2992876235
15820.0,179987.83571644058
217902.0,163546.1022623313
237507.0,224549.24761402686
151763.0,246625.6973385846
135399.0,209789.3090904775
132768.0,236394.102032189
111786.0,199408.1136362332
104451.0,196386.80662955955
88584.0,197537.48490703746
72576.0,172256.4459269144
253296.0,164735.8622074064
63090.0,266260.85075805977
97503.0,201574.29452729318
54853.0,180069.58611496468
51486.0,172410.15208159847
35822.0,154812.38801931503
27677.0,152265.4095389923
25226.0,188245.49270251623
16504.0,156693.74981588454
13498.0,152328.82959416037
61592.0,154642.66626061843
341666.0,153950.0524246478
3145.0,257492.60037288407
435056.0,215997.88911356428
708302.0,283768.7703170647
729814.0,436044.3465645255
1512154.0,476653.50192484807
1949385.0,724128.0407965208
3131811.0,956403.0306906262
472128.0,1446838.2649753853
332458.0,636629.2739611634
1171.0,173239.48774439155
298425.0,115735.31608290272
273730.0,235896.47369239735
234870.0,325152.89540700475
18877.0,269116.7617617748
23787.0,164773.71726916393
37111.0,136477.55974380908
32742.0,171192.499677693
425393.0,166595.32502282094
37397.0,300809.56417688285
51787.0,231162.30869104175
57948.0,154172.15929150634
93492.0,159289.14205868894
202931.0,196195.68046982386
341611.0,239766.27541784
26619.0,295009.8152594812
680125.0,201959.78486144298
14950.0,364296.3727134123
15859.0,229279.7591264872
964.0,144699.71172284393
899.0,141524.44156359817
431.0,139891.74140841406
1499693.0,176537.91846901155
708522.0,654995.7801718096
504390.0,584030.4191958217
2531.0,379042.33168806625
17841.0,159591.8355226217
2705.0,110289.86741601117
3749.0,187075.2201568978
4698.0,149752.93814877083
5225.0,145564.6455686678
7223.0,152650.32242914132
8453.0,152256.6102532027
9661.0,147194.9745300932
12556.0,181413.98496739782
3224.0,143866.1831937657
1180.0,140285.21459076874
3302399.0,153203.50402272635
26418.0,1282549.4928392842
170513.0,597471.3977571388
162386.0,133737.97539534196
120072.0,127571.31611063707
113906.0,170549.54205455707
109222.0,288669.5274629616
106487.0,176870.64854813582
80925.0,174941.24156266756
69917.0,211352.04825468603
59968.0,167512.54961430846
51978.0,161885.49552721292
36776.0,202641.6476406186
25944.0,152830.82833617445
2097116.0,150239.0151286904
17294.0,895530.9658109355
12773.0,422201.62776934076
52446.0,74168.42538746932
4714.0,153415.70884859643
3074.0,123483.09052710673
2655.0,193394.0973803748
5112.0,163490.81874243217
7493.0,127666.31611256988
2640.0,137196.4052958669
506023.0,181573.83983484382
325564.0,306609.5939256643
192385.0,334003.47598516016
119905.0,257443.31043843174
57499.0,173786.18594921968
46953.0,150026.4064816472
37630.0,211200.5240525123
36346.0,147643.99395488034
30060.0,174518.6267372762
25057.0,172825.88121107974
23356.0,138688.93668647637
17562.0,141546.63392715144
16486.0,189244.18633933063
15733.0,137405.13881783764
12702.0,159204.56737520057
10090.0,165693.5914575206
10069.0,132037.78910996293
7252.0,133931.37534154317
1803.0,189058.1128841084
116128.0,128665.69493469447
865.0,194381.16019621943
95054.0,172235.4242808124
73607.0,154579.0878344765
56466.0,163740.82292585305
52077.0,203893.83620260825
51236.0,151154.21760546783
37274.0,169497.2537670125
28059.0,174308.83784444397
25072.0,137494.94905072468
17079.0,137365.1225680458
13384.0,188458.05577790452
120005.0,132021.0589712803
122356.0,192434.02761467375
164055.0,211422.17970881466
179533.0,192017.67922197626
233305.0,202659.66879826254
271351.0,270423.58692619257
305102.0,242739.5968704914
411234.0,277136.7849540282
677346.0,323006.4646167613
699220.0,395257.2504501701
1563578.0,437355.91210992285
2121053.0,777860.938817522
3294811.0,1025776.0440741407
116665.0,1498722.4688673008
358.0,536382.8636176155
760.0,-19420.534854446887
949.0,57269.72491475195
629.0,198732.99012264586
3507414.0,203840.05838599754
2227847.0,1331184.6936666744
28655.0,1377717.897226798
888.0,323130.7843429849
799.0,-22331.31288892942
727.0,104740.7591409446
392.0,229773.84442686616
434691.0,183550.48994083796
317351.0,277454.5475714386
263142.0,283353.16557237
250201.0,259834.68174906276
193397.0,291974.9667814642
162021.0,267171.8322927455
131436.0,213595.31286632433
118500.0,195504.78087031533
115834.0,172985.24271977233
106839.0,186114.99725633446
69890.0,232699.6849149295
56878.0,223795.16857058255
52183.0,172573.92500537744
51267.0,155528.93162688575
44173.0,143870.779243786
27102.0,158944.00067946647
25389.0,199735.6258524956
19955.0,194263.3625165246
12854.0,150789.48397305893
989.0,141774.16196588607
2872.0,122775.03649232442
127497.0,135767.1269212867
3195.0,227071.35884843222
3001.0,204605.50769741056
27779.0,142734.70791277476
714383.0,138454.91836980812
36708.0,367562.7490486422
42397.0,246807.6358231086
51433.0,178108.0699736038
57146.0,183485.72644567292
86412.0,159906.53407048015
197043.0,186772.27167135582
464734.0,192400.74343923642
758856.0,313201.9334184593
1615793.0,493671.59977985744
317857.0,818628.1653463552
18449.0,431858.8115386885
4218.0,114993.00389454937
5168.0,72507.48013052432
21397.0,134120.94874409214
6395.0,223930.30742113618
7714.0,181274.08802206535
5392.0,133634.6124103132
13320.0,140814.57168267132
13633.0,122820.33391716974
14537.0,142836.10531867953
15578.0,193788.07031384818
10827.0,180883.18003143682
3325.0,141176.35746500292
1032.0,137786.87793262358
1054.0,118157.89360567568
1661.0,138029.6397280703
2023.0,191491.7197215744
2904.0,170748.02689534222
4438.0,133161.42269812807
16710.0,138187.9081519402
6642.0,121492.40976619572
751.0,137928.75700301412
56877.0,184789.98773649993
52414.0,188960.5526013469
40012.0,157998.27147104577
38497.0,152536.58344126944
27805.0,130542.8410662066
26198.0,145758.6723050929
20439.0,197241.45513141534
17238.0,175878.37798219538
3358925.0,136850.83743537712
2105210.0,1286983.3844375417
1562609.0,1285275.9250705752
16857.0,842740.4957576906
14520.0,240487.99965305862
12936.0,44526.41707845873
7181.0,173860.46406758204
6686.0,168285.1700432764
5988.0,135985.15628854046
732.0,117765.59738268479
110607.0,177956.68987221582
373.0,203445.30722836166
12512.0,174024.63222996576
18685.0,139712.8648439138
23736.0,119023.88015235124
26648.0,131283.72099330695
41301.0,191773.154753695
48582.0,179371.4840749453
51169.0,190314.7774154545
52588.0,162431.3926365661
69795.0,137323.3671106079
106034.0,147086.41787870013
458102.0,220872.87414114512
321412.0,329528.8974217894
208068.0,324406.0467382931
114407.0,234014.22627328304
115776.0,157506.05329699663
123837.0,158126.0630590179
156388.0,233955.55810477576
190113.0,228249.1660269547
233506.0,245220.18640443624
258932.0,234529.8599035616
320749.0,223697.1392432021
396260.0,251238.80752119026
678388.0,344367.79502450355
695978.0,430594.15532756294
82943.0,467994.1738284981
5069.0,227194.91937981852
13384.0,87873.05136754556
17034.0,106011.46082570293
6154.0,194282.06407981738
190564.0,177473.84947132395
49816.0,223114.52733148573
54655.0,174301.54794162445
260916.0,132041.7301590383
95048.0,209381.85680433369
72145.0,243263.28271627674
152112.0,193695.5944215756
3989.0,205260.7236450512
2861.0,148230.64878800116
2586.0,112630.14887793607
2187.0,116702.05285877544
48610.0,180480.0334705342
1216.0,182831.7282519374
956.0,159678.05018932806
873.0,129524.38641588762
3311139.0,111830.51727692003
2069084.0,1252139.9750180016
1633456.0,1331890.6976462805
688525.0,893850.6327905947
637436.0,450685.3422397749
391814.0,310610.87033558666
369.0,346047.7323375582
377863.0,162905.01458837255
996.0,295139.6749853359
40322.0,199705.5102728196
110464.0,158428.02991757746
23781.0,168946.08547812252
7208.0,156942.85471728822
7224.0,132875.23151781876
12821.0,175518.92099749795
14044.0,160647.91256137434
14482.0,158218.00447999465
15342.0,134891.1070176899
18437.0,156853.87751153158
20001.0,135817.41951191262
21610.0,185724.62621961714
29292.0,165022.4712334697
35871.0,162731.49890356502
41509.0,142809.73892510135
46402.0,155675.1513955776
55889.0,144781.50417142495
70026.0,195948.58240011716
204787.0,182936.0182981171
222620.0,224909.79920281193
112103.0,226333.8771066115
119173.0,205752.36164313892
304655.0,169304.17039915337
122401.0,283926.95339285565
4186.0,232182.7293342177
429564.0,156713.1070105558
27453.0,261422.52106868254
2106685.0,200329.66744227847
16622.0,842449.364864603
721205.0,447595.96277012944
416130.0,329414.0513102814
337804.0,340519.89538035996
291831.0,256168.2111441168
254773.0,312110.96241727425
733809.0,215981.13917714087
1596552.0,445829.74978994485
20327.0,786922.8322135294
19919.0,344851.27178203623
30911.0,64303.96860201351
44459.0,123947.16386838305
54849.0,143033.54279097787
60089.0,234494.2004419777
63964.0,166426.78993225016
77078.0,170769.40461340532
92372.0,152868.6590144066
119056.0,205190.9465137391
124825.0,169275.92211876952
129633.0,237455.12110179637
140333.0,199827.8743615014
175647.0,206139.10006323375
187359.0,194011.1155973574
15486.0,236952.35722720233
31457.0,145353.80494386872
212121.0,188051.61452171084
86584.0,212476.80963659205
3375812.0,204132.07074595004
58098.0,1285909.6131943008
62861.0,624745.0864038297
425078.0,36636.19233536275
303631.0,248109.77702257948
396.0,277320.3692777839
1015.0,264304.9463037029
1092.0,85857.49561202247
1133.0,130560.94752556758
1270.0,129605.58850901108
2915.0,191571.9848667495
3523.0,137103.39705835577
3951.0,173483.56388159728
3071.0,110019.11927541967
5698.0,153804.2635500286
20756.0,123189.91371552533
20806.0,189239.023444316
25228.0,146426.44334521657
4774.0,194522.7574441765
48184.0,107024.5072541202
15091.0,161410.44274349857
35913.0,134616.3078906611
13201.0,194092.48511331566
8369.0,141368.6830798114
7996.0,174119.92832515028
6955.0,108961.03870098793
13461.0,150680.43190111322
3558134.0,124807.88170755898
2299894.0,1400069.6381363147
1753542.0,1399557.8047735281
401651.0,974656.2902958476
668392.0,307104.13476952875
304239.0,284882.5619250805
16528.0,339426.7727225055
286604.0,228935.04861076502
209151.0,225964.44943236164
174726.0,259841.7629322426
135254.0,191298.21862472652
61780.0,206040.84775388933
67546.0,173877.4453725907
80884.0,211809.57042404762
92759.0,169389.48161154403
132272.0,209899.86496776005
132765.0,159557.55921180046
302037.0,200129.33188262404
134907.0,277315.2718277407
843778.0,269203.38239801914
36029.0,430932.5230061718
324725.0,277149.76117427193
242252.0,193358.89738956987
74825.0,252026.0051431632
50310.0,190976.98974223313
7393.0,217150.90708650555
9026.0,129035.61983892527
9090.0,170201.15899906994
14221.0,111524.6028344504
14742.0,146846.17393688697
18765.0,163238.47575847933
19419.0,199216.98949963713
21635.0,138997.46441325027
23174.0,171311.68737221335
23887.0,116347.99117640941
43051.0,151999.16336724427
49526.0,163652.85569847564
56624.0,212032.05806521184
441798.0,152067.09024322676
6105.0,320771.63150630257
76249.0,162561.43514650335
4914.0,150304.78186659532
21321.0,152318.45639940136
5800.0,191111.1299206618
550.0,142162.1034698838
1272.0,157015.7627961756
1507.0,104041.12857205325
1604.0,138661.02483725804
1339.0,146245.1102121762
3661.0,187135.30094015965
46469.0,130224.94291071687
33489.0,174820.66114171676
3883.0,119835.07892025149
3159.0,139985.79251629184
30544.0,147121.62081291067
287220.0,193515.1333209097
49203.0,233243.14833153324
64707.0,209269.78391024598
81802.0,120326.39932315197
205978.0,162304.509599283
53146.0,219932.64705910507
75211.0,231295.69483437456
30773.0,150620.30153934157
72804.0,167886.7280019523
64064.0,125583.87509308563
37404.0,166551.41942143382
43786.0,162290.71456797398
409152.0,199202.14219371777
41606.0,269713.2297389957
78884.0,219462.3905042989
28445.0,119362.57168886813
5632.0,141779.93636145515
4335.0,140321.52155046753
3223690.0,191910.1847750389
2106583.0,1228019.1665150514
1725522.0,1306844.112289745
748273.0,871281.8214543529
629047.0,467553.4167608108
7880.0,323402.705404164
378447.0,275984.34458083566
241370.0,247111.63323631953
178976.0,286778.4538724376
149024.0,179824.4129573186
119475.0,197076.74274313333
118950.0,180632.70625643566
118570.0,267068.1594061766
112987.0,182061.93619127705
371666.0,202593.27929865252
14855.0,233895.88942556412
137.0,181354.38611339254
293.0,124252.6449490123
21086.0,214633.00472112937
18327.0,140094.26223439112
16241.0,172092.36360384026
11600.0,101836.77268760969
8196.0,135362.21116858238
6821.0,136295.05603644764
6207.0,217632.4127273654
4815.0,132080.34652289998
4625.0,155840.66248236876
4085.0,96011.72648882431
3261.0,131090.5891996667
2561.0,134564.11442978136
2556.0,219133.57349586312
1492.0,131825.96592477168
1226.0,154737.36582272872
399.0,92894.25294808098
357.0,128375.95117897926
31130.0,130633.17613890179
16806.0,221625.18660023404
1219742.0158678098,136895.690109101
692801.7454889952,570345.1486930083
12336.118192710419,491938.1239198571
971581.4670294728,184259.67307177122
14639.756409097638,411092.88756417704
511251.83196156396,320674.6806406457
506188.5325366298,302909.53308250464
46827.835158717266,380293.53399708885
26310.427191102674,143415.76139753236
307354.69584462006,135010.06199719722
1292976.8249829665,215359.02891921034
494516.8343185884,697351.6284495126
1097428.6058690888,479935.08244933037
943547.3029549521,540784.828663419
17603.36172471053,503525.88764987775
19813.201283427654,216190.40258094273
302612.4766584534,106667.80556704174
102865.60082194966,291033.8322529365
1953163.6487490428,234633.85770032555
816031.4870052802,841953.5860082774
7626.657429889106,606627.4936334906
5723.32363622883,179352.36781395753
4621.09472047881,65935.65662924328
6946.168428450037,177000.59147199028
8296.047787377844,195518.27994077164
